mes;equipamento;faixa;data;hora;minutos_intervalo;qtd_0a10km;qtd_11a20km;qtd_21a30km;qtd_31a40km;qtd_41a50km;qtd_51a60km;qtd_61a70km;qtd_71a80km;qtd_81a90km;qtd_91a100km;qtd_acimade100km
6;"FS002REC";1;"2020-06-07";6;"46-59";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";7;"16-30";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";7;"31-45";0;0;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";7;"46-59";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";8;"0-15";0;0;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";8;"16-30";0;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";8;"31-45";2;3;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";8;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";9;"0-15";0;1;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";9;"16-30";0;4;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";9;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";10;"0-15";0;1;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";10;"16-30";0;3;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";10;"31-45";0;4;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";10;"46-59";1;0;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";11;"0-15";2;2;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";11;"16-30";0;5;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";11;"31-45";0;1;0;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";11;"46-59";1;2;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";12;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";12;"16-30";0;2;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";12;"31-45";0;3;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";12;"46-59";1;2;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";13;"0-15";0;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";13;"16-30";0;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";13;"46-59";0;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";14;"0-15";2;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";14;"16-30";0;3;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";14;"31-45";0;3;0;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";14;"46-59";0;4;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";15;"0-15";0;8;3;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";15;"16-30";0;6;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";15;"31-45";1;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";15;"46-59";0;0;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";16;"16-30";0;2;0;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";16;"31-45";0;2;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";16;"46-59";3;3;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";17;"0-15";0;1;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";17;"16-30";1;6;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";17;"31-45";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";17;"46-59";0;3;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";18;"0-15";0;3;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";18;"16-30";0;3;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";18;"31-45";0;3;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";18;"46-59";1;1;0;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";19;"0-15";0;1;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";19;"16-30";1;2;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";19;"31-45";2;3;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";19;"46-59";0;5;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";20;"0-15";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";20;"16-30";3;0;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";20;"31-45";0;1;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-07";20;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";5;"0-15";0;0;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";5;"16-30";0;1;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";5;"31-45";1;3;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";5;"46-59";0;1;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";6;"16-30";0;5;8;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";6;"31-45";0;10;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";6;"46-59";1;12;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";7;"0-15";0;19;12;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";7;"16-30";1;13;13;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";7;"31-45";0;7;19;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";7;"46-59";0;12;8;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";8;"0-15";0;14;14;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";8;"16-30";0;20;14;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";8;"31-45";0;8;21;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";8;"46-59";0;22;9;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";9;"0-15";0;14;14;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";9;"16-30";0;16;14;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";9;"31-45";2;9;12;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";9;"46-59";0;10;13;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";10;"0-15";1;25;11;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";10;"16-30";0;22;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";10;"31-45";1;18;11;3;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";10;"46-59";0;16;7;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";11;"0-15";0;19;6;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";11;"16-30";0;19;14;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";11;"31-45";2;13;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";11;"46-59";1;16;11;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";12;"0-15";0;12;12;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";12;"16-30";0;15;6;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";12;"31-45";1;12;9;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";12;"46-59";2;8;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";13;"0-15";0;18;5;3;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";13;"16-30";1;12;11;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";13;"31-45";2;13;8;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";13;"46-59";0;14;9;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";14;"0-15";1;20;7;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";14;"16-30";1;16;7;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";14;"31-45";1;15;8;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";14;"46-59";2;12;9;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";15;"0-15";0;14;8;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";15;"16-30";0;6;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";15;"31-45";0;9;3;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";15;"46-59";1;11;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";16;"0-15";0;6;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";16;"16-30";1;6;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";16;"31-45";0;9;6;3;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";16;"46-59";0;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";17;"0-15";0;24;4;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";17;"16-30";0;21;6;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";17;"31-45";1;4;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";17;"46-59";0;12;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";18;"0-15";0;7;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";18;"16-30";0;13;1;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";18;"31-45";0;4;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";18;"46-59";1;5;4;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";19;"0-15";1;4;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";19;"16-30";0;4;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";19;"31-45";0;1;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";19;"46-59";1;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";20;"0-15";1;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";20;"16-30";1;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";20;"31-45";1;3;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-08";20;"46-59";0;2;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";5;"0-15";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";5;"16-30";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";5;"46-59";0;1;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";6;"0-15";0;1;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";6;"16-30";0;0;0;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";6;"31-45";1;2;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";6;"46-59";0;8;7;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";7;"0-15";0;9;22;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";7;"16-30";1;6;15;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";7;"31-45";0;8;18;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";7;"46-59";0;13;17;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";8;"0-15";0;13;19;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";8;"16-30";0;4;24;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";8;"31-45";0;9;22;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";8;"46-59";0;10;27;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";9;"0-15";0;7;25;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";9;"16-30";0;19;21;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";9;"31-45";0;16;16;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";9;"46-59";0;2;12;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";10;"0-15";1;13;11;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";10;"16-30";1;23;9;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";10;"31-45";0;18;9;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";10;"46-59";0;21;8;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";11;"0-15";1;15;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";11;"16-30";0;10;12;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";11;"31-45";0;10;4;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";11;"46-59";1;14;3;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";12;"0-15";1;12;4;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";12;"16-30";1;22;7;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";12;"31-45";1;12;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";12;"46-59";0;9;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";13;"0-15";0;8;5;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";13;"16-30";0;10;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";13;"31-45";2;11;4;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";13;"46-59";0;12;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";14;"0-15";0;25;9;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";14;"16-30";0;7;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";14;"31-45";0;2;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";14;"46-59";0;4;2;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";15;"0-15";0;9;9;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";15;"16-30";0;10;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";15;"31-45";0;8;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";15;"46-59";0;2;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";16;"0-15";0;7;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";16;"16-30";0;6;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";16;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";16;"46-59";0;10;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";17;"0-15";0;11;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";17;"16-30";0;8;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";17;"31-45";0;13;8;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";17;"46-59";0;9;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";18;"0-15";0;8;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";18;"16-30";1;9;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";18;"31-45";0;7;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";18;"46-59";0;7;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";19;"0-15";0;4;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";19;"16-30";0;4;2;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";19;"46-59";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";20;"0-15";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";20;"16-30";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";20;"31-45";1;3;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-09";20;"46-59";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";5;"16-30";1;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";5;"46-59";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";6;"16-30";0;0;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";6;"31-45";0;0;8;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";6;"46-59";0;3;5;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";7;"0-15";0;6;15;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";7;"16-30";0;11;26;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";7;"31-45";0;2;22;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";7;"46-59";0;15;24;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";8;"0-15";0;8;30;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";8;"16-30";0;6;25;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";8;"31-45";0;10;28;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";8;"46-59";0;6;37;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";9;"0-15";1;8;27;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";9;"16-30";0;7;26;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";9;"31-45";0;13;23;3;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";9;"46-59";4;9;20;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";10;"0-15";1;20;8;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";10;"16-30";0;13;12;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";10;"31-45";0;22;11;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";10;"46-59";0;12;7;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";11;"0-15";0;10;7;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";11;"16-30";1;16;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";11;"31-45";0;12;7;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";11;"46-59";0;13;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";12;"0-15";1;23;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";12;"16-30";0;11;4;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";12;"31-45";0;15;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";12;"46-59";1;14;7;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";13;"0-15";1;17;7;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";13;"16-30";0;14;11;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";13;"31-45";1;13;8;3;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";13;"46-59";0;13;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";14;"0-15";0;8;6;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";14;"16-30";0;3;1;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";14;"31-45";1;5;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";14;"46-59";1;2;4;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";15;"0-15";0;6;5;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";15;"16-30";0;2;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";15;"31-45";0;2;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";15;"46-59";0;6;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";16;"0-15";0;15;7;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";16;"16-30";0;5;8;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";16;"31-45";0;6;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";16;"46-59";0;7;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";17;"0-15";0;12;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";17;"16-30";1;21;5;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";17;"31-45";0;9;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";17;"46-59";2;10;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";18;"0-15";0;10;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";18;"16-30";0;18;3;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";18;"31-45";0;4;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";18;"46-59";2;2;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";19;"0-15";0;7;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";19;"16-30";0;6;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";19;"31-45";0;2;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";19;"46-59";0;2;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";20;"0-15";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";20;"16-30";1;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-10";20;"31-45";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";5;"16-30";0;0;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";5;"31-45";1;1;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";5;"46-59";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";6;"0-15";0;1;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";6;"31-45";0;3;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";6;"46-59";0;0;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";7;"0-15";0;2;14;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";7;"16-30";0;2;13;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";7;"31-45";0;0;13;4;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";7;"46-59";0;4;19;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";8;"0-15";0;7;17;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";8;"16-30";0;5;18;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";8;"31-45";0;5;8;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";8;"46-59";0;4;17;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";9;"0-15";0;6;14;3;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";9;"16-30";0;5;15;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";9;"31-45";0;1;11;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";9;"46-59";1;7;15;3;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";10;"0-15";0;7;10;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";10;"16-30";0;22;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";10;"31-45";0;10;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";10;"46-59";0;10;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";11;"0-15";0;12;6;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";11;"16-30";2;8;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";11;"31-45";1;9;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";11;"46-59";0;5;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";12;"0-15";0;8;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";12;"16-30";1;6;5;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";12;"31-45";0;5;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";13;"0-15";0;10;1;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";13;"16-30";1;9;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";13;"31-45";0;8;6;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";13;"46-59";0;3;2;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";14;"0-15";0;0;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";14;"16-30";0;0;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";14;"31-45";0;3;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";14;"46-59";0;7;3;2;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";15;"0-15";0;2;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";15;"16-30";0;2;9;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";15;"31-45";1;2;3;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";15;"46-59";0;5;4;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";16;"0-15";0;2;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";16;"16-30";0;3;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";16;"31-45";0;5;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";16;"46-59";0;6;1;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";17;"0-15";0;8;5;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";17;"16-30";0;8;2;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";17;"31-45";0;2;3;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";17;"46-59";0;12;4;1;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";18;"0-15";0;7;0;0;0;0;0;0;0;0;0
6;"FS002REC";1;"2020-06-11";18;"16-30";0;4;4;0;0;0;0;0;0;0;0
